timestamp,ward,ward_name,total_beds,occupied_beds,available_beds,occupancy_rate,occupancy_percent,admissions,discharges,net_change,rag_status,hour,weekday,is_weekend
2026-07-22 07:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,5,1,4,RED,7,2,0
2026-07-22 07:00:00,Surgical Ward,Surgical & Post-Op Ward,80,80,0,1.0,100.0,0,5,-5,RED,7,2,0
2026-07-22 07:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,3,2,1,RED,7,2,0
2026-07-22 08:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,4,1,3,RED,8,2,0
2026-07-22 08:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,1,0,RED,8,2,0
2026-07-22 08:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,5,0,5,RED,8,2,0
2026-07-22 08:00:00,Surgical Ward,Surgical & Post-Op Ward,80,79,1,0.9875,98.8,4,5,-1,RED,8,2,0
2026-07-22 08:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,3,0,3,RED,8,2,0
2026-07-22 09:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,5,5,0,RED,9,2,0
2026-07-22 09:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,2,0,2,RED,9,2,0
2026-07-22 09:00:00,General Medicine,General Medicine Ward,120,127,0,1.0583,105.8,1,3,-2,RED,9,2,0
2026-07-22 09:00:00,Surgical Ward,Surgical & Post-Op Ward,80,83,0,1.0375,103.8,6,2,4,RED,9,2,0
2026-07-22 09:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,1,1,RED,9,2,0
2026-07-22 10:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,5,3,2,RED,10,2,0
2026-07-22 10:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,1,0,RED,10,2,0
2026-07-22 10:00:00,General Medicine,General Medicine Ward,120,125,0,1.0417,104.2,5,7,-2,RED,10,2,0
2026-07-22 10:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,6,0,6,RED,10,2,0
2026-07-22 10:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,6,2,4,RED,10,2,0
2026-07-22 11:00:00,Emergency,Emergency Department (ED),50,53,0,1.06,106.0,3,4,-1,RED,11,2,0
2026-07-22 11:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,11,2,0
2026-07-22 11:00:00,General Medicine,General Medicine Ward,120,124,0,1.0333,103.3,3,4,-1,RED,11,2,0
2026-07-22 11:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,4,3,1,RED,11,2,0
2026-07-22 11:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,1,2,-1,RED,11,2,0
2026-07-22 12:00:00,Emergency,Emergency Department (ED),50,52,0,1.04,104.0,2,3,-1,RED,12,2,0
2026-07-22 12:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,12,2,0
2026-07-22 12:00:00,General Medicine,General Medicine Ward,120,122,0,1.0167,101.7,3,5,-2,RED,12,2,0
2026-07-22 12:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,2,1,1,RED,12,2,0
2026-07-22 12:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,1,1,0,RED,12,2,0
2026-07-22 13:00:00,Emergency,Emergency Department (ED),50,49,1,0.98,98.0,1,4,-3,RED,13,2,0
2026-07-22 13:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,1,-1,RED,13,2,0
2026-07-22 13:00:00,General Medicine,General Medicine Ward,120,125,0,1.0417,104.2,6,3,3,RED,13,2,0
2026-07-22 13:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,4,4,0,RED,13,2,0
2026-07-22 13:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,13,2,0
2026-07-22 14:00:00,Emergency,Emergency Department (ED),50,48,2,0.96,96.0,2,3,-1,RED,14,2,0
2026-07-22 14:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,0,0,RED,14,2,0
2026-07-22 14:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,9,3,6,RED,14,2,0
2026-07-22 14:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,6,0,6,RED,14,2,0
2026-07-22 14:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,4,0,4,RED,14,2,0
2026-07-22 15:00:00,Emergency,Emergency Department (ED),50,47,3,0.94,94.0,0,1,-1,RED,15,2,0
2026-07-22 15:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,2,1,1,RED,15,2,0
2026-07-22 15:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,12,3,9,RED,15,2,0
2026-07-22 15:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,2,1,1,RED,15,2,0
2026-07-22 15:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,1,1,RED,15,2,0
2026-07-22 16:00:00,Emergency,Emergency Department (ED),50,49,1,0.98,98.0,4,2,2,RED,16,2,0
2026-07-22 16:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,2,2,0,RED,16,2,0
2026-07-22 16:00:00,General Medicine,General Medicine Ward,120,125,0,1.0417,104.2,2,6,-4,RED,16,2,0
2026-07-22 16:00:00,Surgical Ward,Surgical & Post-Op Ward,80,85,0,1.0625,106.2,4,5,-1,RED,16,2,0
2026-07-22 16:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,0,1,-1,RED,16,2,0
2026-07-22 17:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,7,1,6,RED,17,2,0
2026-07-22 17:00:00,ICU,Intensive Care Unit (ICU),30,30,0,1.0,100.0,1,3,-2,RED,17,2,0
2026-07-22 17:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,9,1,8,RED,17,2,0
2026-07-22 17:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,3,2,1,RED,17,2,0
2026-07-22 17:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,1,1,0,RED,17,2,0
2026-07-22 18:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,1,4,-3,RED,18,2,0
2026-07-22 18:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,2,0,2,RED,18,2,0
2026-07-22 18:00:00,General Medicine,General Medicine Ward,120,127,0,1.0583,105.8,1,3,-2,RED,18,2,0
2026-07-22 18:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,4,2,2,RED,18,2,0
2026-07-22 18:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,2,2,0,RED,18,2,0
2026-07-22 19:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,7,1,6,RED,19,2,0
2026-07-22 19:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,1,-1,RED,19,2,0
2026-07-22 19:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,4,2,2,RED,19,2,0
2026-07-22 19:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,2,2,0,RED,19,2,0
2026-07-22 19:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,19,2,0
2026-07-22 20:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,9,3,6,RED,20,2,0
2026-07-22 20:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,0,0,RED,20,2,0
2026-07-22 20:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,6,4,2,RED,20,2,0
2026-07-22 20:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,1,0,1,RED,20,2,0
2026-07-22 20:00:00,Pediatrics,Pediatric Ward,40,41,0,1.025,102.5,0,2,-2,RED,20,2,0
2026-07-22 21:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,9,1,8,RED,21,2,0
2026-07-22 21:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,0,0,RED,21,2,0
2026-07-22 21:00:00,General Medicine,General Medicine Ward,120,126,0,1.05,105.0,0,3,-3,RED,21,2,0
2026-07-22 21:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,5,3,2,RED,21,2,0
2026-07-22 21:00:00,Pediatrics,Pediatric Ward,40,41,0,1.025,102.5,0,0,0,RED,21,2,0
2026-07-22 22:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,7,1,6,RED,22,2,0
2026-07-22 22:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,22,2,0
2026-07-22 22:00:00,General Medicine,General Medicine Ward,120,126,0,1.05,105.0,5,5,0,RED,22,2,0
2026-07-22 22:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,4,2,2,RED,22,2,0
2026-07-22 22:00:00,Pediatrics,Pediatric Ward,40,41,0,1.025,102.5,0,0,0,RED,22,2,0
2026-07-22 23:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,0,3,-3,RED,23,2,0
2026-07-22 23:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,23,2,0
2026-07-22 23:00:00,General Medicine,General Medicine Ward,120,121,0,1.0083,100.8,0,5,-5,RED,23,2,0
2026-07-22 23:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,4,0,4,RED,23,2,0
2026-07-22 23:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,3,0,3,RED,23,2,0
2026-07-23 00:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,5,5,0,RED,0,3,0
2026-07-23 00:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,0,3,0
2026-07-23 00:00:00,General Medicine,General Medicine Ward,120,119,1,0.9917,99.2,4,6,-2,RED,0,3,0
2026-07-23 00:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,1,0,1,RED,0,3,0
2026-07-23 00:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,1,0,1,RED,0,3,0
2026-07-23 01:00:00,Emergency,Emergency Department (ED),50,53,0,1.06,106.0,3,1,2,RED,1,3,0
2026-07-23 01:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,1,3,0
2026-07-23 01:00:00,General Medicine,General Medicine Ward,120,118,2,0.9833,98.3,0,1,-1,RED,1,3,0
2026-07-23 01:00:00,Surgical Ward,Surgical & Post-Op Ward,80,85,0,1.0625,106.2,0,1,-1,RED,1,3,0
2026-07-23 01:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,1,2,-1,RED,1,3,0
2026-07-23 02:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,1,0,1,RED,2,3,0
2026-07-23 02:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,2,3,0
2026-07-23 02:00:00,General Medicine,General Medicine Ward,120,121,0,1.0083,100.8,3,0,3,RED,2,3,0
2026-07-23 02:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,2,1,1,RED,2,3,0
2026-07-23 02:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,1,1,0,RED,2,3,0
2026-07-23 03:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,1,0,1,RED,3,3,0
2026-07-23 03:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,3,3,0
2026-07-23 03:00:00,General Medicine,General Medicine Ward,120,122,0,1.0167,101.7,1,0,1,RED,3,3,0
2026-07-23 03:00:00,Surgical Ward,Surgical & Post-Op Ward,80,84,0,1.05,105.0,0,2,-2,RED,3,3,0
2026-07-23 03:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,1,0,1,RED,3,3,0
2026-07-23 04:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,0,0,0,RED,4,3,0
2026-07-23 04:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,4,3,0
2026-07-23 04:00:00,General Medicine,General Medicine Ward,120,124,0,1.0333,103.3,2,0,2,RED,4,3,0
2026-07-23 04:00:00,Surgical Ward,Surgical & Post-Op Ward,80,84,0,1.05,105.0,0,0,0,RED,4,3,0
2026-07-23 04:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,0,0,0,RED,4,3,0
2026-07-23 05:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,1,0,1,RED,5,3,0
2026-07-23 05:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,5,3,0
2026-07-23 05:00:00,General Medicine,General Medicine Ward,120,124,0,1.0333,103.3,1,1,0,RED,5,3,0
2026-07-23 05:00:00,Surgical Ward,Surgical & Post-Op Ward,80,84,0,1.05,105.0,1,1,0,RED,5,3,0
2026-07-23 05:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,0,0,0,RED,5,3,0
2026-07-23 06:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,2,1,1,RED,6,3,0
2026-07-23 06:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,6,3,0
2026-07-23 06:00:00,General Medicine,General Medicine Ward,120,127,0,1.0583,105.8,7,4,3,RED,6,3,0
2026-07-23 06:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,2,0,2,RED,6,3,0
2026-07-23 06:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,0,0,0,RED,6,3,0
2026-07-23 07:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,1,1,0,RED,7,3,0
2026-07-23 07:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,7,3,0
2026-07-23 07:00:00,General Medicine,General Medicine Ward,120,128,0,1.0667,106.7,7,6,1,RED,7,3,0
2026-07-23 07:00:00,Surgical Ward,Surgical & Post-Op Ward,80,83,0,1.0375,103.8,1,4,-3,RED,7,3,0
2026-07-23 07:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,0,1,-1,RED,7,3,0
2026-07-23 08:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,2,1,1,RED,8,3,0
2026-07-23 08:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,8,3,0
2026-07-23 08:00:00,General Medicine,General Medicine Ward,120,124,0,1.0333,103.3,0,4,-4,RED,8,3,0
2026-07-23 08:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,7,0,7,RED,8,3,0
2026-07-23 08:00:00,Pediatrics,Pediatric Ward,40,41,0,1.025,102.5,0,1,-1,RED,8,3,0
2026-07-23 09:00:00,Emergency,Emergency Department (ED),50,53,0,1.06,106.0,5,6,-1,RED,9,3,0
2026-07-23 09:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,1,-1,RED,9,3,0
2026-07-23 09:00:00,General Medicine,General Medicine Ward,120,123,0,1.025,102.5,5,6,-1,RED,9,3,0
2026-07-23 09:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,4,3,1,RED,9,3,0
2026-07-23 09:00:00,Pediatrics,Pediatric Ward,40,41,0,1.025,102.5,0,0,0,RED,9,3,0
2026-07-23 10:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,4,0,4,RED,10,3,0
2026-07-23 10:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,2,1,1,RED,10,3,0
2026-07-23 10:00:00,General Medicine,General Medicine Ward,120,125,0,1.0417,104.2,6,4,2,RED,10,3,0
2026-07-23 10:00:00,Surgical Ward,Surgical & Post-Op Ward,80,85,0,1.0625,106.2,2,3,-1,RED,10,3,0
2026-07-23 10:00:00,Pediatrics,Pediatric Ward,40,41,0,1.025,102.5,3,3,0,RED,10,3,0
2026-07-23 11:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,5,2,3,RED,11,3,0
2026-07-23 11:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,11,3,0
2026-07-23 11:00:00,General Medicine,General Medicine Ward,120,127,0,1.0583,105.8,5,3,2,RED,11,3,0
2026-07-23 11:00:00,Surgical Ward,Surgical & Post-Op Ward,80,85,0,1.0625,106.2,2,2,0,RED,11,3,0
2026-07-23 11:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,11,3,0
2026-07-23 12:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,0,3,-3,RED,12,3,0
2026-07-23 12:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,3,1,2,RED,12,3,0
2026-07-23 12:00:00,General Medicine,General Medicine Ward,120,128,0,1.0667,106.7,2,1,1,RED,12,3,0
2026-07-23 12:00:00,Surgical Ward,Surgical & Post-Op Ward,80,81,0,1.0125,101.2,1,5,-4,RED,12,3,0
2026-07-23 12:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,12,3,0
2026-07-23 13:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,5,1,4,RED,13,3,0
2026-07-23 13:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,1,-1,RED,13,3,0
2026-07-23 13:00:00,General Medicine,General Medicine Ward,120,125,0,1.0417,104.2,5,8,-3,RED,13,3,0
2026-07-23 13:00:00,Surgical Ward,Surgical & Post-Op Ward,80,83,0,1.0375,103.8,5,3,2,RED,13,3,0
2026-07-23 13:00:00,Pediatrics,Pediatric Ward,40,41,0,1.025,102.5,2,4,-2,RED,13,3,0
2026-07-23 14:00:00,Emergency,Emergency Department (ED),50,52,0,1.04,104.0,5,7,-2,RED,14,3,0
2026-07-23 14:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,14,3,0
2026-07-23 14:00:00,General Medicine,General Medicine Ward,120,124,0,1.0333,103.3,7,8,-1,RED,14,3,0
2026-07-23 14:00:00,Surgical Ward,Surgical & Post-Op Ward,80,81,0,1.0125,101.2,2,4,-2,RED,14,3,0
2026-07-23 14:00:00,Pediatrics,Pediatric Ward,40,41,0,1.025,102.5,3,3,0,RED,14,3,0
2026-07-23 15:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,4,2,2,RED,15,3,0
2026-07-23 15:00:00,ICU,Intensive Care Unit (ICU),30,29,1,0.9667,96.7,0,3,-3,RED,15,3,0
2026-07-23 15:00:00,General Medicine,General Medicine Ward,120,128,0,1.0667,106.7,4,0,4,RED,15,3,0
2026-07-23 15:00:00,Surgical Ward,Surgical & Post-Op Ward,80,85,0,1.0625,106.2,4,0,4,RED,15,3,0
2026-07-23 15:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,15,3,0
2026-07-23 16:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,7,2,5,RED,16,3,0
2026-07-23 16:00:00,ICU,Intensive Care Unit (ICU),30,30,0,1.0,100.0,1,0,1,RED,16,3,0
2026-07-23 16:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,8,4,4,RED,16,3,0
2026-07-23 16:00:00,Surgical Ward,Surgical & Post-Op Ward,80,83,0,1.0375,103.8,2,4,-2,RED,16,3,0
2026-07-23 16:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,3,0,3,RED,16,3,0
2026-07-23 17:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,5,0,5,RED,17,3,0
2026-07-23 17:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,1,0,1,RED,17,3,0
2026-07-23 17:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,8,2,6,RED,17,3,0
2026-07-23 17:00:00,Surgical Ward,Surgical & Post-Op Ward,80,85,0,1.0625,106.2,4,2,2,RED,17,3,0
2026-07-23 17:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,3,0,3,RED,17,3,0
2026-07-23 18:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,4,1,3,RED,18,3,0
2026-07-23 18:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,0,0,RED,18,3,0
2026-07-23 18:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,7,5,2,RED,18,3,0
2026-07-23 18:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,3,2,1,RED,18,3,0
2026-07-23 18:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,1,0,1,RED,18,3,0
2026-07-23 19:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,8,3,5,RED,19,3,0
2026-07-23 19:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,0,0,RED,19,3,0
2026-07-23 19:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,7,2,5,RED,19,3,0
2026-07-23 19:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,4,2,2,RED,19,3,0
2026-07-23 19:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,0,1,-1,RED,19,3,0
2026-07-23 20:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,6,1,5,RED,20,3,0
2026-07-23 20:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,1,1,0,RED,20,3,0
2026-07-23 20:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,6,5,1,RED,20,3,0
2026-07-23 20:00:00,Surgical Ward,Surgical & Post-Op Ward,80,84,0,1.05,105.0,0,2,-2,RED,20,3,0
2026-07-23 20:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,20,3,0
2026-07-23 21:00:00,Emergency,Emergency Department (ED),50,53,0,1.06,106.0,2,3,-1,RED,21,3,0
2026-07-23 21:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,21,3,0
2026-07-23 21:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,3,1,2,RED,21,3,0
2026-07-23 21:00:00,Surgical Ward,Surgical & Post-Op Ward,80,84,0,1.05,105.0,2,2,0,RED,21,3,0
2026-07-23 21:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,21,3,0
2026-07-23 22:00:00,Emergency,Emergency Department (ED),50,53,0,1.06,106.0,4,4,0,RED,22,3,0
2026-07-23 22:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,22,3,0
2026-07-23 22:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,4,4,0,RED,22,3,0
2026-07-23 22:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,2,0,2,RED,22,3,0
2026-07-23 22:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,3,0,3,RED,22,3,0
2026-07-23 23:00:00,Emergency,Emergency Department (ED),50,50,0,1.0,100.0,0,3,-3,RED,23,3,0
2026-07-23 23:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,23,3,0
2026-07-23 23:00:00,General Medicine,General Medicine Ward,120,124,0,1.0333,103.3,0,5,-5,RED,23,3,0
2026-07-23 23:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,7,3,4,RED,23,3,0
2026-07-23 23:00:00,Pediatrics,Pediatric Ward,40,41,0,1.025,102.5,1,3,-2,RED,23,3,0
2026-07-24 00:00:00,Emergency,Emergency Department (ED),50,52,0,1.04,104.0,2,0,2,RED,0,4,0
2026-07-24 00:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,2,1,1,RED,0,4,0
2026-07-24 00:00:00,General Medicine,General Medicine Ward,120,125,0,1.0417,104.2,4,3,1,RED,0,4,0
2026-07-24 00:00:00,Surgical Ward,Surgical & Post-Op Ward,80,85,0,1.0625,106.2,0,1,-1,RED,0,4,0
2026-07-24 00:00:00,Pediatrics,Pediatric Ward,40,41,0,1.025,102.5,0,0,0,RED,0,4,0
2026-07-24 01:00:00,Emergency,Emergency Department (ED),50,53,0,1.06,106.0,5,4,1,RED,1,4,0
2026-07-24 01:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,1,4,0
2026-07-24 01:00:00,General Medicine,General Medicine Ward,120,126,0,1.05,105.0,1,0,1,RED,1,4,0
2026-07-24 01:00:00,Surgical Ward,Surgical & Post-Op Ward,80,85,0,1.0625,106.2,0,0,0,RED,1,4,0
2026-07-24 01:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,3,2,1,RED,1,4,0
2026-07-24 02:00:00,Emergency,Emergency Department (ED),50,53,0,1.06,106.0,0,0,0,RED,2,4,0
2026-07-24 02:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,1,-1,RED,2,4,0
2026-07-24 02:00:00,General Medicine,General Medicine Ward,120,127,0,1.0583,105.8,2,1,1,RED,2,4,0
2026-07-24 02:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,1,0,1,RED,2,4,0
2026-07-24 02:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,0,0,0,RED,2,4,0
2026-07-24 03:00:00,Emergency,Emergency Department (ED),50,52,0,1.04,104.0,0,1,-1,RED,3,4,0
2026-07-24 03:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,0,0,RED,3,4,0
2026-07-24 03:00:00,General Medicine,General Medicine Ward,120,127,0,1.0583,105.8,0,0,0,RED,3,4,0
2026-07-24 03:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,0,0,0,RED,3,4,0
2026-07-24 03:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,0,0,0,RED,3,4,0
2026-07-24 04:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,0,1,-1,RED,4,4,0
2026-07-24 04:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,0,0,RED,4,4,0
2026-07-24 04:00:00,General Medicine,General Medicine Ward,120,126,0,1.05,105.0,0,1,-1,RED,4,4,0
2026-07-24 04:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,2,0,2,RED,4,4,0
2026-07-24 04:00:00,Pediatrics,Pediatric Ward,40,41,0,1.025,102.5,0,1,-1,RED,4,4,0
2026-07-24 05:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,0,0,0,RED,5,4,0
2026-07-24 05:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,1,1,0,RED,5,4,0
2026-07-24 05:00:00,General Medicine,General Medicine Ward,120,129,0,1.075,107.5,4,0,4,RED,5,4,0
2026-07-24 05:00:00,Surgical Ward,Surgical & Post-Op Ward,80,86,0,1.075,107.5,3,0,3,RED,5,4,0
